Industry,Ticker,Exchange,Stock Name,Punto,Name,ExOr,ExAdj,Multiplica,Numero,TickerAdj
technology,ASX,nyse,ASE Technology Holding -ADR,0,ASX,,,#¡VALOR!,#¡VALOR!,ASX
technology,ATHM.CH,nyse,Autohome,5,ATHM,.CH,,#¡VALOR!,#¡VALOR!,ATHM
technology,AYX,nyse,Alteryx Inc.,0,AYX,,,#¡VALOR!,#¡VALOR!,AYX
technology,BB,nyse,BlackBerry Limited,0,BB,,,#¡VALOR!,#¡VALOR!,BB
technology,BILL,nyse,Bill.com Holdings Inc,0,BILL,,,#¡VALOR!,#¡VALOR!,BILL
technology,BLND.US,nyse,Blend Labs Inc.,5,BLND,.US,,#¡VALOR!,#¡VALOR!,BLND
technology,BOX,nyse,Box Inc,0,BOX,,,#¡VALOR!,#¡VALOR!,BOX
technology,BR,nyse,Broadridge Financial Solutions,0,BR,,,#¡VALOR!,#¡VALOR!,BR
technology,CAJ,nyse,Canon Inc - ADR,0,CAJ,,,#¡VALOR!,#¡VALOR!,CAJ
technology,CLDR,nyse,Cloudera Inc.,0,CLDR,,,#¡VALOR!,#¡VALOR!,CLDR
technology,CPNG,nyse,Coupang Inc.,0,CPNG,,,#¡VALOR!,#¡VALOR!,CPNG
technology,CRM,nyse,Salesforce.com Inc,0,CRM,,,#¡VALOR!,#¡VALOR!,CRM
technology,DBD,nyse,Diebold Nixdorf Inc,0,DBD,,,#¡VALOR!,#¡VALOR!,DBD
technology,DDD,nyse,3D Systems Corp.,0,DDD,,,#¡VALOR!,#¡VALOR!,DDD
technology,DELL,nyse,Dell Technologies Inc C,0,DELL,,,#¡VALOR!,#¡VALOR!,DELL
technology,DOYU,nyse,Douyu,0,DOYU,,,#¡VALOR!,#¡VALOR!,DOYU
technology,DT,nyse,Dynatrace Inc,0,DT,,,#¡VALOR!,#¡VALOR!,DT
technology,DXC,nyse,DXC Technology Co,0,DXC,,,#¡VALOR!,#¡VALOR!,DXC
technology,ENV,nyse,Envestnet Inc,0,ENV,,,#¡VALOR!,#¡VALOR!,ENV
technology,ESTC,nyse,Elastic NV,0,ESTC,,,#¡VALOR!,#¡VALOR!,ESTC
technology,FIS,nyse,Fidelity National Information Services Inc,0,FIS,,,#¡VALOR!,#¡VALOR!,FIS
technology,FTCH,nyse,Farfetch,0,FTCH,,,#¡VALOR!,#¡VALOR!,FTCH
technology,GDDY,nyse,GoDaddy Inc.,0,GDDY,,,#¡VALOR!,#¡VALOR!,GDDY
technology,GIB,nyse,CGI Group,0,GIB,,,#¡VALOR!,#¡VALOR!,GIB
technology,GLW,nyse,Corning Inc,0,GLW,,,#¡VALOR!,#¡VALOR!,GLW
technology,GOTU,nyse,Gaotu Techedu Inc.,0,GOTU,,,#¡VALOR!,#¡VALOR!,GOTU
technology,GWRE,nyse,Guidewire Software Inc,0,GWRE,,,#¡VALOR!,#¡VALOR!,GWRE
technology,HPE,nyse,Hewlett Packard Enterprise Co,0,HPE,,,#¡VALOR!,#¡VALOR!,HPE
technology,HPQ,nyse,Hewlett Packard,0,HPQ,,,#¡VALOR!,#¡VALOR!,HPQ
technology,HUBS,nyse,HubSpot,0,HUBS,,,#¡VALOR!,#¡VALOR!,HUBS
technology,IBM,nyse,IBM,0,IBM,,,#¡VALOR!,#¡VALOR!,IBM
technology,INFY,nyse,Infosys Limited,0,INFY,,,#¡VALOR!,#¡VALOR!,INFY
technology,JBL,nyse,Jabil Circuit Inc,0,JBL,,,#¡VALOR!,#¡VALOR!,JBL
technology,JNPR,nyse,Juniper Networks Inc,0,JNPR,,,#¡VALOR!,#¡VALOR!,JNPR
technology,LDOS,nyse,Leidos Holdings Inc,0,LDOS,,,#¡VALOR!,#¡VALOR!,LDOS
technology,LUMN,nyse,CenturyLink Inc,0,LUMN,,,#¡VALOR!,#¡VALOR!,LUMN
technology,MDLA,nyse,Medallia Inc,0,MDLA,,,#¡VALOR!,#¡VALOR!,MDLA
technology,MSCI,nyse,MSCI Inc,0,MSCI,,,#¡VALOR!,#¡VALOR!,MSCI
technology,MSI,nyse,"Motorola Solutions, Inc.",0,MSI,,,#¡VALOR!,#¡VALOR!,MSI
technology,MX,nyse,MagnaChip Semiconductor Corp.,0,MX,,,#¡VALOR!,#¡VALOR!,MX
technology,MXL,nyse,Maxlinear Inc,0,MXL,,,#¡VALOR!,#¡VALOR!,MXL
technology,NCR,nyse,NCR Corp,0,NCR,,,#¡VALOR!,#¡VALOR!,NCR
technology,NEWR,nyse,New Relic,0,NEWR,,,#¡VALOR!,#¡VALOR!,NEWR
technology,NLSN,nyse,Nielsen Holdings plc,0,NLSN,,,#¡VALOR!,#¡VALOR!,NLSN
technology,NOK,nyse,Nokia Oyj,0,NOK,,,#¡VALOR!,#¡VALOR!,NOK
technology,NOW,nyse,ServiceNow Inc,0,NOW,,,#¡VALOR!,#¡VALOR!,NOW
technology,ONTO,nyse,Onto Innovation Inc,0,ONTO,,,#¡VALOR!,#¡VALOR!,ONTO
technology,ORCL,nyse,Oracle Corporation,0,ORCL,,,#¡VALOR!,#¡VALOR!,ORCL
technology,PANW,nyse,Palo Alto Networks,0,PANW,,,#¡VALOR!,#¡VALOR!,PANW
technology,PATH,nyse,UiPath Inc.,0,PATH,,,#¡VALOR!,#¡VALOR!,PATH
technology,PAYC,nyse,Paycom Software Inc,0,PAYC,,,#¡VALOR!,#¡VALOR!,PAYC
technology,PHR,nyse,Phreesia Inc,0,PHR,,,#¡VALOR!,#¡VALOR!,PHR
technology,PINS,nyse,Pinterest Inc,0,PINS,,,#¡VALOR!,#¡VALOR!,PINS
technology,PLTR,nyse,Palantir Technologies Inc.,0,PLTR,,,#¡VALOR!,#¡VALOR!,PLTR
technology,PSTG,nyse,Pure Storage Inc,0,PSTG,,,#¡VALOR!,#¡VALOR!,PSTG
technology,RBLX,nyse,Roblox Corp.,0,RBLX,,,#¡VALOR!,#¡VALOR!,RBLX
technology,RENN,nyse,Renren Inc.,0,RENN,,,#¡VALOR!,#¡VALOR!,RENN
technology,S.US,nyse,SentinelOne Inc.,2,S,.US,,#¡VALOR!,#¡VALOR!,S
technology,SAIL,nyse,SailPoint Technologies Holding Inc,0,SAIL,,,#¡VALOR!,#¡VALOR!,SAIL
technology,SE,nyse,Sea Ltd,0,SE,,,#¡VALOR!,#¡VALOR!,SE
technology,SEMR,nyse,Semrush Holdings Inc,0,SEMR,,,#¡VALOR!,#¡VALOR!,SEMR
technology,SHOP,nyse,Shopify Inc.,0,SHOP,,,#¡VALOR!,#¡VALOR!,SHOP
technology,SKLZ,nyse,Skillz Inc,0,SKLZ,,,#¡VALOR!,#¡VALOR!,SKLZ
technology,SMAR,nyse,Smartsheet Inc,0,SMAR,,,#¡VALOR!,#¡VALOR!,SMAR
technology,SNAP,nyse,Snapchat Inc,0,SNAP,,,#¡VALOR!,#¡VALOR!,SNAP
technology,SPOT,nyse,Spotify,0,SPOT,,,#¡VALOR!,#¡VALOR!,SPOT
technology,ST,nyse,Sensata Technologies Holding N.V.,0,ST,,,#¡VALOR!,#¡VALOR!,ST
technology,T,nyse,AT&T Inc,0,T,,,#¡VALOR!,#¡VALOR!,T
technology,TDS,nyse,Telephone And Data Systems Inc,0,TDS,,,#¡VALOR!,#¡VALOR!,TDS
technology,TEF,nyse,Telefonica SA (US),0,TEF,,,#¡VALOR!,#¡VALOR!,TEF
technology,TEO,nyse,Telecom Argentina SA,0,TEO,,,#¡VALOR!,#¡VALOR!,TEO
technology,TME,nyse,Tencent Music Entertainment Group,0,TME,,,#¡VALOR!,#¡VALOR!,TME
technology,TSM,nyse,Taiwan Semiconductor Manufacturing Co Ltd - ADR,0,TSM,,,#¡VALOR!,#¡VALOR!,TSM
technology,TWLO,nyse,Twilio Inc A,0,TWLO,,,#¡VALOR!,#¡VALOR!,TWLO
technology,TWTR,nyse,Twitter,0,TWTR,,,#¡VALOR!,#¡VALOR!,TWTR
technology,UMC,nyse,United Microelectronics Corporation,0,UMC,,,#¡VALOR!,#¡VALOR!,UMC
technology,VEEV,nyse,Veeva Systems Inc A,0,VEEV,,,#¡VALOR!,#¡VALOR!,VEEV
technology,VMW,nyse,VMware,0,VMW,,,#¡VALOR!,#¡VALOR!,VMW
technology,VZ,nyse,Verizon,0,VZ,,,#¡VALOR!,#¡VALOR!,VZ
technology,XRX,nyse,Xerox Corp,0,XRX,,,#¡VALOR!,#¡VALOR!,XRX
technology,YELP,nyse,Yelp Inc.,0,YELP,,,#¡VALOR!,#¡VALOR!,YELP
technology,YEXT,nyse,Yext Inc,0,YEXT,,,#¡VALOR!,#¡VALOR!,YEXT
technology,ZEN,nyse,Zendesk,0,ZEN,,,#¡VALOR!,#¡VALOR!,ZEN
technology,ZUO,nyse,Zuora Inc,0,ZUO,,,#¡VALOR!,#¡VALOR!,ZUO
utilities,AEE,nyse,Ameren Corp,0,AEE,,,#¡VALOR!,#¡VALOR!,AEE
utilities,AEP,nyse,American Electric Power Inc,0,AEP,,,#¡VALOR!,#¡VALOR!,AEP
utilities,ALB,nyse,Albemarle Corporation,0,ALB,,,#¡VALOR!,#¡VALOR!,ALB
utilities,AMRC,nyse,Ameresco Inc,0,AMRC,,,#¡VALOR!,#¡VALOR!,AMRC
utilities,ATO,nyse,Atmos Energy Corp,0,ATO,,,#¡VALOR!,#¡VALOR!,ATO
utilities,AWK,nyse,American Water Works Co Inc,0,AWK,,,#¡VALOR!,#¡VALOR!,AWK
utilities,BIP,nyse,Brookfield Infrastructure Partners LP,0,BIP,,,#¡VALOR!,#¡VALOR!,BIP
utilities,CIG,nyse,Companhia Energetica de Minas Gerais,0,CIG,,,#¡VALOR!,#¡VALOR!,CIG
utilities,CMS,nyse,CMS Energy Corp,0,CMS,,,#¡VALOR!,#¡VALOR!,CMS
utilities,CNP,nyse,Centerpoint Energy Inc,0,CNP,,,#¡VALOR!,#¡VALOR!,CNP
utilities,CVA,nyse,Covanta Holdings,0,CVA,,,#¡VALOR!,#¡VALOR!,CVA
utilities,CWEN,nyse,Clearway Energy Inc,0,CWEN,,,#¡VALOR!,#¡VALOR!,CWEN
utilities,D,nyse,Dominion Energy Inc,0,D,,,#¡VALOR!,#¡VALOR!,D
utilities,DTE,nyse,DTE Energy Co,0,DTE,,,#¡VALOR!,#¡VALOR!,DTE
utilities,DUK,nyse,Duke Energy Corp,0,DUK,,,#¡VALOR!,#¡VALOR!,DUK
utilities,ED,nyse,Consolidated Edison Inc,0,ED,,,#¡VALOR!,#¡VALOR!,ED
utilities,EIX,nyse,Edison International,0,EIX,,,#¡VALOR!,#¡VALOR!,EIX
utilities,ENS,nyse,EnerSys,0,ENS,,,#¡VALOR!,#¡VALOR!,ENS
utilities,ES,nyse,Eversource Energy,0,ES,,,#¡VALOR!,#¡VALOR!,ES
utilities,ETR,nyse,Entergy Corp,0,ETR,,,#¡VALOR!,#¡VALOR!,ETR
utilities,EVA,nyse,Enviva Partners LP,0,EVA,,,#¡VALOR!,#¡VALOR!,EVA
utilities,EVRG,nyse,Evergy Inc,0,EVRG,,,#¡VALOR!,#¡VALOR!,EVRG
utilities,EXC,nyse,Exelon Corp,0,EXC,,,#¡VALOR!,#¡VALOR!,EXC
utilities,FE,nyse,FirstEnergy Corp,0,FE,,,#¡VALOR!,#¡VALOR!,FE
utilities,IDA,nyse,IDACORP Inc,0,IDA,,,#¡VALOR!,#¡VALOR!,IDA
utilities,LNT,nyse,Alliant Energy Corp,0,LNT,,,#¡VALOR!,#¡VALOR!,LNT
utilities,MPC,nyse,Marathon Petroleum Corporation,0,MPC,,,#¡VALOR!,#¡VALOR!,MPC
utilities,NEE,nyse,NextEra Energy Inc,0,NEE,,,#¡VALOR!,#¡VALOR!,NEE
utilities,NEP,nyse,NextEra Energy Partners LP,0,NEP,,,#¡VALOR!,#¡VALOR!,NEP
utilities,NI,nyse,Nisource Inc,0,NI,,,#¡VALOR!,#¡VALOR!,NI
utilities,NRG,nyse,NRG Energy Inc,0,NRG,,,#¡VALOR!,#¡VALOR!,NRG
utilities,OKE,nyse,ONEOK Inc (New),0,OKE,,,#¡VALOR!,#¡VALOR!,OKE
utilities,ORA.US,nyse,Ormat Technologies Inc.,4,ORA,.US,,#¡VALOR!,#¡VALOR!,ORA
utilities,PAM,nyse,Pampa Energia S.A.,0,PAM,,,#¡VALOR!,#¡VALOR!,PAM
utilities,PCG,nyse,PG&E Corp,0,PCG,,,#¡VALOR!,#¡VALOR!,PCG
utilities,PEG,nyse,Public Service Enterprise Group Inc,0,PEG,,,#¡VALOR!,#¡VALOR!,PEG
utilities,PPL,nyse,PPL Corp,0,PPL,,,#¡VALOR!,#¡VALOR!,PPL
utilities,PSX,nyse,Phillips 66,0,PSX,,,#¡VALOR!,#¡VALOR!,PSX
utilities,SBS,nyse,Cia de Saneamento Basico do Estado de Sao Paulo,0,SBS,,,#¡VALOR!,#¡VALOR!,SBS
utilities,SO,nyse,Southern Co,0,SO,,,#¡VALOR!,#¡VALOR!,SO
utilities,SRE,nyse,Sempra Energy,0,SRE,,,#¡VALOR!,#¡VALOR!,SRE
utilities,UGI,nyse,UGI Corp,0,UGI,,,#¡VALOR!,#¡VALOR!,UGI
utilities,VLO,nyse,Valero Energy Corp,0,VLO,,,#¡VALOR!,#¡VALOR!,VLO
utilities,VST,nyse,Vistra Energy Corp,0,VST,,,#¡VALOR!,#¡VALOR!,VST
utilities,WEC,nyse,WEC Energy Group,0,WEC,,,#¡VALOR!,#¡VALOR!,WEC
utilities,WES,nyse,Western Midstream Partners LP,0,WES,,,#¡VALOR!,#¡VALOR!,WES
utilities,WMB,nyse,Williams Companies Inc,0,WMB,,,#¡VALOR!,#¡VALOR!,WMB
utilities,WTRG,nyse,Essential Utilities Inc,0,WTRG,,,#¡VALOR!,#¡VALOR!,WTRG
basicmaterials,AKSO.OL,oslo,Aker Solutions,5,AKSO,.OL,.OL,#¡VALOR!,#¡VALOR!,AKSO.OL
basicmaterials,DNO.OL,oslo,DNO International,4,DNO,.OL,.OL,#¡VALOR!,#¡VALOR!,DNO.OL
basicmaterials,PGS.OL,oslo,Petroleum Geo-Services,4,PGS,.OL,.OL,#¡VALOR!,#¡VALOR!,PGS.OL
basicmaterials,PRS.OL,oslo,Prosafe,4,PRS,.OL,.OL,#¡VALOR!,#¡VALOR!,PRS.OL
basicmaterials,SUBC.OL,oslo,Subsea 7,5,SUBC,.OL,.OL,#¡VALOR!,#¡VALOR!,SUBC.OL
basicmaterials,TGS.OL,oslo,TGS-NOPEC,4,TGS,.OL,.OL,#¡VALOR!,#¡VALOR!,TGS.OL
consumergoods,MOWI.OL,oslo,Mowi ASA,5,MOWI,.OL,.OL,#¡VALOR!,#¡VALOR!,MOWI.OL
consumergoods,ORK.OL,oslo,Orkla,4,ORK,.OL,.OL,#¡VALOR!,#¡VALOR!,ORK.OL
consumergoods,SALM.OL,oslo,SalMar ASA,5,SALM,.OL,.OL,#¡VALOR!,#¡VALOR!,SALM.OL
financial,DNB.OL,oslo,DNB Bank ASA,4,DNB,.OL,.OL,#¡VALOR!,#¡VALOR!,DNB.OL
industrialgoods,AKRBP.OL,oslo,Aker BP ASA,6,AKRBP,.OL,.OL,#¡VALOR!,#¡VALOR!,AKRBP.OL
industrialgoods,EQNR.OL,oslo,Equinor ASA,5,EQNR,.OL,.OL,#¡VALOR!,#¡VALOR!,EQNR.OL
industrialgoods,NEL.OL,oslo,NEL ASA,4,NEL,.OL,.OL,#¡VALOR!,#¡VALOR!,NEL.OL
industrialgoods,NHY.OL,oslo,Norsk Hydro,4,NHY,.OL,.OL,#¡VALOR!,#¡VALOR!,NHY.OL
industrialgoods,TOM.OL,oslo,Tomra Systems,4,TOM,.OL,.OL,#¡VALOR!,#¡VALOR!,TOM.OL
industrialgoods,YAR.OL,oslo,Yara International,4,YAR,.OL,.OL,#¡VALOR!,#¡VALOR!,YAR.OL
services,GJF.OL,oslo,Gjensidige Forsikring,4,GJF,.OL,.OL,#¡VALOR!,#¡VALOR!,GJF.OL
services,GOGL.OL,oslo,Golden Ocean Group,5,GOGL,.OL,.OL,#¡VALOR!,#¡VALOR!,GOGL.OL
services,NAS.OL,oslo,Norwegian Air Shuttle,4,NAS,.OL,.OL,#¡VALOR!,#¡VALOR!,NAS.OL
services,SCATC.OL,oslo,Scatec ASA,6,SCATC,.OL,.OL,#¡VALOR!,#¡VALOR!,SCATC.OL
services,SCHA.OL,oslo,Schibsted ASA,5,SCHA,.OL,.OL,#¡VALOR!,#¡VALOR!,SCHA.OL
services,STB.OL,oslo,Storebrand,4,STB,.OL,.OL,#¡VALOR!,#¡VALOR!,STB.OL
utilities,BWLPG.OL,oslo,BW LPG,6,BWLPG,.OL,.OL,#¡VALOR!,#¡VALOR!,BWLPG.OL
utilities,TEL.OL,oslo,Telenor,4,TEL,.OL,.OL,#¡VALOR!,#¡VALOR!,TEL.OL
basicmaterials,AKE.PA,paris,Arkema,4,AKE,.PA,.PA,#¡VALOR!,#¡VALOR!,AKE.PA
basicmaterials,SOLB.PA,paris,SOLVAY,5,SOLB,.PA,.PA,#¡VALOR!,#¡VALOR!,SOLB.PA
basicmaterials,TTE.PA,paris,TotalEnergies SE,4,TTE,.PA,.PA,#¡VALOR!,#¡VALOR!,TTE.PA
consumergoods,AF.PA,paris,Air France-KLM,3,AF,.PA,.PA,#¡VALOR!,#¡VALOR!,AF.PA
consumergoods,BB.PA,paris,Societe BIC SA,3,BB,.PA,.PA,#¡VALOR!,#¡VALOR!,BB.PA
consumergoods,BIM.PA,paris,BioMerieux,4,BIM,.PA,.PA,#¡VALOR!,#¡VALOR!,BIM.PA
consumergoods,BN.PA,paris,Danone,3,BN,.PA,.PA,#¡VALOR!,#¡VALOR!,BN.PA
consumergoods,BVI.PA,paris,Bureau Veritas SA,4,BVI,.PA,.PA,#¡VALOR!,#¡VALOR!,BVI.PA
consumergoods,CA.PA,paris,Carrefour SA,3,CA,.PA,.PA,#¡VALOR!,#¡VALOR!,CA.PA
consumergoods,CDI.PA,paris,Christian Dior,4,CDI,.PA,.PA,#¡VALOR!,#¡VALOR!,CDI.PA
consumergoods,CO.PA,paris,Casino Guichard Perrachon SA,3,CO,.PA,.PA,#¡VALOR!,#¡VALOR!,CO.PA
consumergoods,DBV.PA,paris,DBV Technologies,4,DBV,.PA,.PA,#¡VALOR!,#¡VALOR!,DBV.PA
consumergoods,DIM.PA,paris,Sartorius Stedim Biotech SA,4,DIM,.PA,.PA,#¡VALOR!,#¡VALOR!,DIM.PA
consumergoods,EDEN.PA,paris,Edenred SA,5,EDEN,.PA,.PA,#¡VALOR!,#¡VALOR!,EDEN.PA
consumergoods,ELIOR.PA,paris,Elior Group SA,6,ELIOR,.PA,.PA,#¡VALOR!,#¡VALOR!,ELIOR.PA
consumergoods,ELIS.PA,paris,Elis SA,5,ELIS,.PA,.PA,#¡VALOR!,#¡VALOR!,ELIS.PA
consumergoods,EO.PA,paris,Faurecia,3,EO,.PA,.PA,#¡VALOR!,#¡VALOR!,EO.PA
consumergoods,ERF.PA,paris,Eurofins Scientific SE,4,ERF,.PA,.PA,#¡VALOR!,#¡VALOR!,ERF.PA
consumergoods,FDJ.PA,paris,LA FRANCAISE DES JEUX,4,FDJ,.PA,.PA,#¡VALOR!,#¡VALOR!,FDJ.PA
consumergoods,FNAC.PA,paris,Fnac Darty SA,5,FNAC,.PA,.PA,#¡VALOR!,#¡VALOR!,FNAC.PA
consumergoods,FR.PA,paris,Valeo SA,3,FR,.PA,.PA,#¡VALOR!,#¡VALOR!,FR.PA
consumergoods,GNFT.PA,paris,Genfit,5,GNFT,.PA,.PA,#¡VALOR!,#¡VALOR!,GNFT.PA
consumergoods,IPN.PA,paris,Ipsen SA,4,IPN,.PA,.PA,#¡VALOR!,#¡VALOR!,IPN.PA
consumergoods,KER.PA,paris,Kering SA,4,KER,.PA,.PA,#¡VALOR!,#¡VALOR!,KER.PA
consumergoods,MC.PA,paris,LVMH Moet Hennessy Louis Vuitton SA,3,MC,.PA,.PA,#¡VALOR!,#¡VALOR!,MC.PA
consumergoods,ML.PA,paris,Compagnie Generale DES Etablissements Michelin SCA,3,ML,.PA,.PA,#¡VALOR!,#¡VALOR!,ML.PA
consumergoods,OR.PA,paris,LOreal SA,3,OR,.PA,.PA,#¡VALOR!,#¡VALOR!,OR.PA
consumergoods,ORP.PA,paris,Orpea,4,ORP,.PA,.PA,#¡VALOR!,#¡VALOR!,ORP.PA
consumergoods,POM.PA,paris,Cie Plastic Omnium SA,4,POM,.PA,.PA,#¡VALOR!,#¡VALOR!,POM.PA
consumergoods,RCO.PA,paris,Remy Cointreau SA,4,RCO,.PA,.PA,#¡VALOR!,#¡VALOR!,RCO.PA
consumergoods,RI.PA,paris,Pernod-Ricard SA,3,RI,.PA,.PA,#¡VALOR!,#¡VALOR!,RI.PA
consumergoods,RNO.PA,paris,Renault,4,RNO,.PA,.PA,#¡VALOR!,#¡VALOR!,RNO.PA
consumergoods,RXL.PA,paris,Rexel SA,4,RXL,.PA,.PA,#¡VALOR!,#¡VALOR!,RXL.PA
consumergoods,SK.PA,paris,SEB SA,3,SK,.PA,.PA,#¡VALOR!,#¡VALOR!,SK.PA
consumergoods,SW.PA,paris,Sodexo SA,3,SW,.PA,.PA,#¡VALOR!,#¡VALOR!,SW.PA
consumergoods,TRI.PA,paris,Trigano SA,4,TRI,.PA,.PA,#¡VALOR!,#¡VALOR!,TRI.PA
consumergoods,VIV.PA,paris,Vivendi,4,VIV,.PA,.PA,#¡VALOR!,#¡VALOR!,VIV.PA
financial,ACA.PA,paris,Credit Agricole S.A.,4,ACA,.PA,.PA,#¡VALOR!,#¡VALOR!,ACA.PA
financial,AED.PA,paris,Aedifica SA,4,AED,.PA,.PA,#¡VALOR!,#¡VALOR!,AED.PA
financial,AMUN.PA,paris,Amundi SA,5,AMUN,.PA,.PA,#¡VALOR!,#¡VALOR!,AMUN.PA
financial,BNP.PA,paris,BNP Paribas SA,4,BNP,.PA,.PA,#¡VALOR!,#¡VALOR!,BNP.PA
financial,CNP.PA,paris,CNP Assurances,4,CNP,.PA,.PA,#¡VALOR!,#¡VALOR!,CNP.PA
financial,COFB.PA,paris,Cofinimmo SA,5,COFB,.PA,.PA,#¡VALOR!,#¡VALOR!,COFB.PA
financial,COV.PA,paris,Covivio SA,4,COV,.PA,.PA,#¡VALOR!,#¡VALOR!,COV.PA
financial,CS.PA,paris,AXA Group,3,CS,.PA,.PA,#¡VALOR!,#¡VALOR!,CS.PA
financial,ENX.PA,paris,Euronext NV,4,ENX,.PA,.PA,#¡VALOR!,#¡VALOR!,ENX.PA
financial,GFC.PA,paris,Gecina,4,GFC,.PA,.PA,#¡VALOR!,#¡VALOR!,GFC.PA
financial,GLE.PA,paris,Societe Generale Group,4,GLE,.PA,.PA,#¡VALOR!,#¡VALOR!,GLE.PA
financial,ICAD.PA,paris,Icade SA,5,ICAD,.PA,.PA,#¡VALOR!,#¡VALOR!,ICAD.PA
financial,LI.PA,paris,Klepierre SA,3,LI,.PA,.PA,#¡VALOR!,#¡VALOR!,LI.PA
financial,MF.PA,paris,Wendel,3,MF,.PA,.PA,#¡VALOR!,#¡VALOR!,MF.PA
financial,NXI.PA,paris,Nexity SA,4,NXI,.PA,.PA,#¡VALOR!,#¡VALOR!,NXI.PA
financial,RF.PA,paris,Eurazeo,3,RF,.PA,.PA,#¡VALOR!,#¡VALOR!,RF.PA
financial,SCR.PA,paris,Scor SE,4,SCR,.PA,.PA,#¡VALOR!,#¡VALOR!,SCR.PA
healthcare,AI.PA,paris,Air Liquide SA,3,AI,.PA,.PA,#¡VALOR!,#¡VALOR!,AI.PA
healthcare,EL.PA,paris,Essilor International SA,3,EL,.PA,.PA,#¡VALOR!,#¡VALOR!,EL.PA
healthcare,SAN.PA,paris,Sanofi,4,SAN,.PA,.PA,#¡VALOR!,#¡VALOR!,SAN.PA
healthcare,VLA.PA,paris,Valneva SE,4,VLA,.PA,.PA,#¡VALOR!,#¡VALOR!,VLA.PA
industrialgoods,ADP.PA,paris,Groupe ADP,4,ADP,.PA,.PA,#¡VALOR!,#¡VALOR!,ADP.PA
industrialgoods,AKA.PA,paris,Akka Technologies,4,AKA,.PA,.PA,#¡VALOR!,#¡VALOR!,AKA.PA
industrialgoods,ALO.PA,paris,Alstom SA,4,ALO,.PA,.PA,#¡VALOR!,#¡VALOR!,ALO.PA
industrialgoods,AM.PA,paris,Dassault Aviation SA,3,AM,.PA,.PA,#¡VALOR!,#¡VALOR!,AM.PA
industrialgoods,ATE.PA,paris,Alten SA,4,ATE,.PA,.PA,#¡VALOR!,#¡VALOR!,ATE.PA
industrialgoods,DG.PA,paris,Vinci S.A,3,DG,.PA,.PA,#¡VALOR!,#¡VALOR!,DG.PA
industrialgoods,EN.PA,paris,Bouygues SA,3,EN,.PA,.PA,#¡VALOR!,#¡VALOR!,EN.PA
industrialgoods,FGR.PA,paris,Eiffage SA,4,FGR,.PA,.PA,#¡VALOR!,#¡VALOR!,FGR.PA
industrialgoods,GET.PA,paris,Getlink SE,4,GET,.PA,.PA,#¡VALOR!,#¡VALOR!,GET.PA
industrialgoods,HO.PA,paris,Thales Group,3,HO,.PA,.PA,#¡VALOR!,#¡VALOR!,HO.PA
industrialgoods,LR.PA,paris,Legrand SA,3,LR,.PA,.PA,#¡VALOR!,#¡VALOR!,LR.PA
industrialgoods,NK.PA,paris,Imerys,3,NK,.PA,.PA,#¡VALOR!,#¡VALOR!,NK.PA
industrialgoods,SAF.PA,paris,SAFRAN,4,SAF,.PA,.PA,#¡VALOR!,#¡VALOR!,SAF.PA
industrialgoods,SGO.PA,paris,Compagnie de Saint-Gobain S.A.,4,SGO,.PA,.PA,#¡VALOR!,#¡VALOR!,SGO.PA
industrialgoods,SPIE.PA,paris,Spie SA,5,SPIE,.PA,.PA,#¡VALOR!,#¡VALOR!,SPIE.PA
industrialgoods,SU.PA,paris,Schneider Electric SE,3,SU,.PA,.PA,#¡VALOR!,#¡VALOR!,SU.PA
industrialgoods,TKTT.PA,paris,Tarkett SA,5,TKTT,.PA,.PA,#¡VALOR!,#¡VALOR!,TKTT.PA
industrialgoods,VK.PA,paris,Vallourec SA,3,VK,.PA,.PA,#¡VALOR!,#¡VALOR!,VK.PA
services,AC.PA,paris,Accor S.A.,3,AC,.PA,.PA,#¡VALOR!,#¡VALOR!,AC.PA
services,AIR.PA,paris,AIRBUS GROUP,4,AIR,.PA,.PA,#¡VALOR!,#¡VALOR!,AIR.PA
services,BOL.PA,paris,Bollore SA,4,BOL,.PA,.PA,#¡VALOR!,#¡VALOR!,BOL.PA
services,DEC.PA,paris,J C Decaux,4,DEC,.PA,.PA,#¡VALOR!,#¡VALOR!,DEC.PA
services,ETL.PA,paris,Eutelsat Communications,4,ETL,.PA,.PA,#¡VALOR!,#¡VALOR!,ETL.PA
services,FTI.PA,paris,TechnipFMC Ltd,4,FTI,.PA,.PA,#¡VALOR!,#¡VALOR!,FTI.PA
services,MMB.PA,paris,Lagardere SCA,4,MMB,.PA,.PA,#¡VALOR!,#¡VALOR!,MMB.PA
services,MMT.PA,paris,Metropole Television SA,4,MMT,.PA,.PA,#¡VALOR!,#¡VALOR!,MMT.PA
services,ORA.PA,paris,Orange,4,ORA,.PA,.PA,#¡VALOR!,#¡VALOR!,ORA.PA
services,PUB.PA,paris,Publicis Groupe,4,PUB,.PA,.PA,#¡VALOR!,#¡VALOR!,PUB.PA
services,RMS,paris,Hermes International,0,RMS,,,#¡VALOR!,#¡VALOR!,RMS
services,SESG.PA,paris,SES GLOBAL FDR,5,SESG,.PA,.PA,#¡VALOR!,#¡VALOR!,SESG.PA
technology,ATO.PA,paris,Atos SE,4,ATO,.PA,.PA,#¡VALOR!,#¡VALOR!,ATO.PA
